,parentId,authorDisplayName,replyComment,publishedAt,likeCount
0,UgywBfFIDA2trrV6_SR4AaABAg,Johnny Depp,"A big thank to all my fans!what will my name and career be without all of your love and support?
Amidst my darkest days you all stood by me,I don't have all the time in the world to reply,but I do read all your heartwarming comments and truly appreciate all. it's because the of love and so I decided to put a smile on the face of my fans by going through my old posts on my official page and hitting up random fans,so I can get to relate with my fans better through discussion of depth and humour, listening to compliment and criticism on my career walk.
Kindly text me on Hangouts here is my email 
Johnnydepp70006@gmail.com
God bless you and to thank you once again for the love and support ❤️❤️❤️",2021-04-16T21:43:28Z,0
1,UgxHFiw7mib94_wZxAR4AaABAg,Irsida Sheshi,"On a side note, is that a tampon applicator used supposedly as a cocaine snifter??? Why would Johnny used a tampon applicator to snort cocaine??? That in itself is honestly suspicious. See minute  18:10 in the video, photo for Incident 2.",2020-11-23T16:17:50Z,0
2,UgxHFiw7mib94_wZxAR4AaABAg,Irsida Sheshi,"Also, I want to ask....who the fk are these 85 people who disliked this?! Do you lack common sense, logic, or decency????",2020-11-23T15:09:48Z,0
3,UgycfJUu7Dxe0HThVwB4AaABAg,6a6y lam6,"Ok I will add, 34:54... The man has some creative insults and I will reiterate your disclaimer: 

_this is a _*_wronged man venting_*_ in private_

You have to admit, it's pretty wholesome compared to what most would say in his position, and not at all similar to how those actually *guilty of the acts he is being accused of* would speak. Not even close.",2020-11-21T17:37:44Z,0
4,Ugx6dImbe3mLXKeVOe54AaABAg,Yeah Okay,@Bud Waller The son of the judge has a close relationship with the Sun,2020-11-21T15:24:50Z,0
5,Ugx6dImbe3mLXKeVOe54AaABAg,Bud Waller,@julian No a verdict like this just says he more likely to be what the sun said about him then not. By preponderance of evidence.,2020-11-21T11:43:00Z,0
6,Ugx6dImbe3mLXKeVOe54AaABAg,julian,He literally disregarded everything that is in favour of Johnny Depp.,2020-11-21T10:21:08Z,0
7,Ugx6dImbe3mLXKeVOe54AaABAg,julian,The judge is not wrong. He's stupid,2020-11-21T10:19:16Z,0
8,UgwNpwUPPzZ7AAakysV4AaABAg,Rat,"""Mr Murphy was willing to lie to the Australian court"" 

Judge: ""you lied before so your credibility goes down the drain""

Amber heard: ""makes a false statement"" 

Judge: ""its relevance for her credibility is marginal at most""",2020-11-21T03:28:15Z,3
9,UgwEAW3G0KuRdD-X6OZ4AaABAg,Yeah Okay,The law is just regular people but with more power. Unfortunately most people are weak and easily corruptible,2020-11-21T15:27:33Z,0
10,UgzkQhzIlyyJWru-uMh4AaABAg,Johnny Depp,"A big thank to all my fans!what will my name and career be without all of your love and support?
Amidst my darkest days you all stood by me,I don't have all the time in the world to reply,but I do read all your heartwarming comments and truly appreciate all. it's because the of love and so I decided to put a smile on the face of my fans by going through my old posts on my official page and hitting up random fans,so I can get to relate with my fans better through discussion of depth and humour, listening to compliment and criticism on my career walk.
Kindly text me on Hangouts here is my email 
Johnnydepp70006@gmail.com
God bless you and to thank you once again for the love and support ❤️❤️❤️",2021-04-16T21:38:35Z,0
11,UgyyugXW4gTeyJ9cfGp4AaABAg,Johnny Depp,"A big thank to all my fans!what will my name and career be without all of your love and support?
Amidst my darkest days you all stood by me,I don't have all the time in the world to reply,but I do read all your heartwarming comments and truly appreciate all. it's because the of love and so I decided to put a smile on the face of my fans by going through my old posts on my official page and hitting up random fans,so I can get to relate with my fans better through discussion of depth and humour, listening to compliment and criticism on my career walk.
Kindly text me on Hangouts here is my email 
Johnnydepp70006@gmail.com
God bless you and to thank you once again for the love and support ❤️❤️❤️",2021-04-16T22:23:47Z,0
12,Ugxube1OgsXJqTVDYGB4AaABAg,BetweenTheRaindrops,"the us case is a jury trial, the judge is making decisions now, but not at the trial",2020-11-16T16:50:09Z,0
13,UgzmVp8aiBWG2anorn54AaABAg,Gerry Tim,how about removed?,2020-11-14T07:35:49Z,0
14,Ugw1nvhqGOeax4EsKUF4AaABAg,missaii,"Basically if i submitted a video recorded with my phone about human-traficking or child-abuse, my video would be considered unreliable while, if the accused (under oath in court) testified that they never done any illegal activities then they were telling the truth.


#deepbreath what?",2020-11-14T03:02:29Z,0
15,Ugw1nvhqGOeax4EsKUF4AaABAg,missaii,"""... these tapes were made out of court and therefore completely unreliable... decided to take amber's testimony as the truth simply because it was made under oath... ""



... what?",2020-11-14T02:53:39Z,0
16,Ugx3WfwfpYeyRNwSRRh4AaABAg,Chloe Monette,Hisana Nasreen I just watched it thanks! It’s so crazy! I hope Johnny gets his justice. He has been through so much already,2020-11-14T19:40:41Z,0
17,Ugx3WfwfpYeyRNwSRRh4AaABAg,Hisana Nasreen,There are many connections btw him and The sun. Just watch her latest video.,2020-11-14T08:43:34Z,1
18,Ugz5iThyASmJWG-Fn3t4AaABAg,Johnny Depp,"A big thank to all my fans!what will my name and career be without all of your love and support?
Amidst my darkest days you all stood by me,I don't have all the time in the world to reply,but I do read all your heartwarming comments and truly appreciate all. it's because the of love and so I decided to put a smile on the face of my fans by going through my old posts on my official page and hitting up random fans,so I can get to relate with my fans better through discussion of depth and humour, listening to compliment and criticism on my career walk.
Kindly text me on Hangouts here is my email 
Johnnydepp70006@gmail.com
God bless you and to thank you once again for the love and support ❤️❤️",2021-04-16T21:37:24Z,0
19,UgwvZGdK9ykPVW003Th4AaABAg,Robert Thompson,"If i remember this correctly, i think she was the one that brought the tapes as evidence in her favor. Imagine, her most favorable evidence was so bad the judge had to exclude it against every logical sense that could possibly apply.

This is a witch-hunt kind of prosecution and it's hilariously tragic for much more than just 1 person or even 1 judicial system alone, this event has shaken the trust, hope and voice of truth of millions men and women who we wish could speak up and get their rights in place. Imagine hearing of a case going like this for people of these fame and wealth proportions, backed by highly professional expensive lawyers and expert advisors, imagine the regular everyday people's chances.

Oh, so i don't forget to mention... He was ""fired"" because of all this, his career was essentially destroyed and his economic situation has been set on fire and is burning down as i write this, even after everything turning back to his favor after more truth has been LISTENED to. But meanwhile, she gets caught lying, cheating the system, faking evidence, faking circumstances, faking her alibi, forcing and pushing people to falsely testify in her favor and on top of all, officially lying under oath giving false statement... But gets to not only keep her job but still gets all of the defense and protection anyone could get in that place if they were the victims... Which would be great, if she wasn't caught doing all that and on everyone's eyes, proven to be the abuser.

I have strong feelings towards domestic violence and i would have to admit they must have always been biased towards the ""women are almost exclusively the victims"" but no, this one has hit me by surprise, this was a huge disappointment and the case's trial just topped that up by an order of magnitude for me.",2020-12-09T08:35:15Z,11
20,UgzQlIyoUep0oFdtwlt4AaABAg,Johnny Depp,"A big thank to all my fans!what will my name and career be without all of your love and support?
Amidst my darkest days you all stood by me,I don't have all the time in the world to reply,but I do read all your heartwarming comments and truly appreciate all. it's because the of love and so I decided to put a smile on the face of my fans by going through my old posts on my official page and hitting up random fans,so I can get to relate with my fans better through discussion of depth and humour, listening to compliment and criticism on my career walk.
Kindly text me on Hangouts here is my email 
Johnnydepp70006@gmail.com
God bless you and to thank you once again for the love and support ❤️❤️❤️",2021-04-16T21:36:37Z,0
21,Ugy_n_hccl-l6-2K-IJ4AaABAg,Rubielayne Rawlings,Very corrupt nojustice Nichol 🦹🏾‍♂️,2021-01-28T19:54:04Z,0
22,UgxcUhpdqFbUYjKCYYJ4AaABAg,Sandra O,"Unfortunately neither side are automatically believed or get the justice they deserve. I was physically assaulted to quite serious extents by my ex partner (he’s male, I’m female) and many, many people just stood and watched, they made jokes about it after, videod themselves giving running commentaries of my assault. I know numerous women in the same situation as myself who really weren’t helped or supported despite many people witnessing the assaults. So yes, men aren’t believed nearly as much as they should be but there’s a big misconception as to how much women are taken seriously about it in day to day life. It’s horrendous when it happens to anyone.",2021-01-08T22:11:31Z,1
23,UgxcUhpdqFbUYjKCYYJ4AaABAg,Deadly_Peaches,@Garviel Loken I'm terribly sorry to hear that I hope you are ok,2020-12-15T14:40:36Z,0
24,UgydsCCq8N6LBhdpG6l4AaABAg,Johnny Depp,"A big thank to all my fans!what will my name and career be without all of your love and support?
Amidst my darkest days you all stood by me,I don't have all the time in the world to reply,but I do read all your heartwarming comments and truly appreciate all. it's because the of love and so I decided to put a smile on the face of my fans by going through my old posts on my official page and hitting up random fans,so I can get to relate with my fans better through discussion of depth and humour, listening to compliment and criticism on my career walk.
Kindly text me on Hangouts here is my email 
Johnnydepp70006@gmail.com
God bless you and to thank you once again for the love and support ❤️❤️",2021-04-16T21:39:12Z,0
25,UgyPzJZ37nwP5yCudJR4AaABAg,Johnny Depp,"A big thank to all my fans!what will my name and career be without all of your love and support?
Amidst my darkest days you all stood by me,I don't have all the time in the world to reply,but I do read all your heartwarming comments and truly appreciate all. it's because the of love and so I decided to put a smile on the face of my fans by going through my old posts on my official page and hitting up random fans,so I can get to relate with my fans better through discussion of depth and humour, listening to compliment and criticism on my career walk.
Kindly text me on Hangouts here is my email 
Johnnydepp70006@gmail.com
God bless you and to thank you once again for the love and support ❤️❤️❤️",2021-04-16T21:37:10Z,0
26,Ugz9vlE4B5-ZJvirPQl4AaABAg,Raven Belote,@Hisana Nasreen That’s awesome. Thanks for the video. No doubt this info will be used in an appeal... we can only hope.,2020-11-13T13:01:23Z,0
27,Ugz9vlE4B5-ZJvirPQl4AaABAg,Hisana Nasreen,"I think that's not the case here. Judge Nicol has connections with NGN and Murdoch. He's protecting them, not AH. Watch this video https://youtu.be/lPkNBpe8JRo",2020-11-10T16:17:43Z,2
28,UgyW8NHDi03MnfFNGjt4AaABAg,John Beard,She is not all that.I wouldn't say she was beautiful.,2021-07-10T18:55:40Z,0
29,Ugz_VVyHmVQDwLUsMhF4AaABAg,Steph,@bestdamnalex yes but the judge can always approve a rescheduling for the sake due process since both witnesses’ testimonies are important to the case.,2020-11-12T06:50:40Z,0
30,Ugz_VVyHmVQDwLUsMhF4AaABAg,bestdamnalex,"They were scheduled to give a statement but I think in the last minute it was decided to not have them on, because of timing issues.",2020-11-10T12:26:21Z,0
31,UgzWqJDmRTulYklduXd4AaABAg,bestdamnalex,Its rather the judges son working with Dan Wooton at a radio that is owned my Murdoch and more...,2020-11-10T12:28:01Z,0
32,UgzWqJDmRTulYklduXd4AaABAg,Hisana Nasreen,"No he has literal connections with the Sun and NGN. Watch ""the umbrella guy"" last video",2020-11-10T08:44:20Z,0
33,UgykGhtfr6Hi1FpSMDF4AaABAg,Robert Thompson,She practically declared war on sanity and sane Humans that would ever get to see 2 lines of text from any of this dumpsterfire. She's packed trash ready to recycle. (I'd say throw away but i like my Planet clean),2020-12-09T08:43:04Z,2
34,Ugxb3h0JQk9um6R6WJV4AaABAg,D for Diligence,"You are wrong about what Kathy Lette said was untrue. What she said was untrue was the claim that Kylie Minogue and Cate Blanchett were there.

https://twitter.com/KathyLette/status/1282581510860701696

You are correct to say she did not have a party ""for"" Amber; Amber was invited at the last minute after Jen Robinson asked if she could bring Amber along. Source:

Heard lost public sympathy for standing up against Depp assaults, says QC
Abused women expected to be ‘meek and subservient’ to receive public sympathy, says QC
Owen Bowcott and Andrew Pulver
Tue 3 Nov 2020 20.41 GMT
https://www.theguardian.com/film/2020/nov/03/heard-lost-public-sympathy-for-standing-up-against-depp-assaults-says-qc

I think you are probably wrong to say Kathy Lette is no fan of Amber. If this were true, then she surely would have mentioned something about it in that tweet. Then again, it is quite odd that she didn't mention that the party was not ""for"" Amber. Could you please state how you know that Kathy is no fan of Amber?

When you say ""Everything else is bang on!"", you are implying that Lost Beyond Pluto stated that Kathy had a party ""for"" Amber and was a fan of Amber. She did not. She simply showed an article which makes these claims.",2020-11-11T11:52:20Z,0
35,Ugxb3h0JQk9um6R6WJV4AaABAg,bestdamnalex,I dont know how true that is. It was mentioned on twitter she made that statement to not get attention for it and it was indeed a dinner where Amber and certain legal people who are all connected were present. Check out Thatumbrellaguy's or SteviejRaws video how its all tied together,2020-11-10T12:29:58Z,1
36,UgyiVIaeVXNnn3IacVB4AaABAg,Hisana Nasreen,Yes there was something going on. Watch this video about connection btw judge and ngn https://youtu.be/lPkNBpe8JRo,2020-11-10T16:22:33Z,0
37,UgwHY8WyGw_iV8FgiK14AaABAg,bestdamnalex,"​@H. A. I would like to say ""Who knows if his connections made him biased towards Amber"" because after all, we want to people in the court system, but the ridiculous verdict along with these connections
 somehow doesnt leave much room for other interpretations :/ Its really sad.",2020-11-10T14:55:48Z,0
38,UgwHY8WyGw_iV8FgiK14AaABAg,H. A.,"@bestdamnalex Oohh damn!! Thanks for explaining, definitely an interesting connection!",2020-11-10T13:12:57Z,0
39,UgwHY8WyGw_iV8FgiK14AaABAg,bestdamnalex,"Judges son = works at a radio with Dan Wooton,  and the radio is owned by Murdoch. Interesting connection, isnt it?",2020-11-10T12:31:36Z,2
40,Ugyg7u2NuwZLpntVZHV4AaABAg,Johnny Depp,"A big thank to all my fans!what will my name and career be without all of your love and support?
Amidst my darkest days you all stood by me,I don't have all the time in the world to reply,but I do read all your heartwarming comments and truly appreciate all. it's because the of love and so I decided to put a smile on the face of my fans by going through my old posts on my official page and hitting up random fans,so I can get to relate with my fans better through discussion of depth and humour, listening to compliment and criticism on my career walk.
Kindly text me on Hangouts here is my email 
Johnnydepp70006@gmail.com
God bless you and to thank you once again for the love and support ❤️❤️❤️",2021-04-16T21:39:23Z,0
