,parentId,authorDisplayName,replyComment,publishedAt,likeCount
0,UgwMGlHoRfZkoIMzZ-l4AaABAg,Toni-Ann Stewart,Exactly! He should have married his baby mama,2021-03-08T09:05:44Z,0
1,UgxrbinR5oZoLmXe-Rh4AaABAg,Toni-Ann Stewart,Chile...😲👀👀👀 really? Smh,2021-03-08T09:55:10Z,1
2,UgxaMwY0uxc6CsIWotZ4AaABAg,Toni-Ann Stewart,I dont believe that.,2021-03-08T09:18:02Z,0
3,Ugz5YIjZcO4cDhKolWZ4AaABAg,Toni-Ann Stewart,What! 😣😢😤,2021-03-08T09:46:15Z,0
4,UgyTtblU4e9U0vFkCCh4AaABAg,Toni-Ann Stewart,You need to apply send her a message on instagram,2021-03-08T10:03:33Z,0
5,UgyEko7OCxLmTJUm8lp4AaABAg,AKM Micou,I signed the petition to get heard fired from aquaman...that was months ago and it was over 1 million signatures then...,2021-03-02T18:08:17Z,0
6,UgxgXqPd7SneyhkXRUJ4AaABAg,Sherrie Quinn,Control,2021-03-08T17:45:21Z,0
7,Ugx3--wRy2e5KINRnOp4AaABAg,Lonely Enchantress2,Same here..✌🏾😎,2021-03-02T02:53:58Z,1
8,UgxsTes7_KiJAKDRMnd4AaABAg,Toni-Ann Stewart,Yesss!!!,2021-03-08T09:48:16Z,0
9,Ugzfljr-rF94ObnL7U54AaABAg,Toni-Ann Stewart,Its his demon talking,2021-03-08T10:02:19Z,1
10,Ugw3mL803uzIxY4bzq14AaABAg,freakEtAi21,Preach,2021-03-02T03:59:52Z,1
11,UgzE3Ul_pRo7YtHCU094AaABAg,Toni-Ann Stewart,Exactly!,2021-03-08T09:07:13Z,0
12,UgwP01OyrYaNwYKFot54AaABAg,Toni-Ann Stewart,Chileee...,2021-03-08T09:44:58Z,0
13,UgwgCg_8x1f-m8bHZNB4AaABAg,Lovely Rich,Right like move on with yo life🙄,2021-03-03T17:14:50Z,6
14,UgxRlFjzdRrL36awrIl4AaABAg,Toni-Ann Stewart,Lol exactly people trying to say she cheated too and they had broken up but its lies i dont believe it. He should havr married her instead of a 20 yr old.,2021-03-08T10:18:50Z,0
15,Ugw_1KXlGjuyvVRBnwR4AaABAg,chameleonsoule,Wish i could 5star rate a comment,2021-03-06T18:52:56Z,1
16,UgzvVluBV8q4AdrnLLx4AaABAg,J Jay,Oh my gosh yes they were warned but as usual they didn't listen willful ignorance seems to be a pattern of enabling generational disfunction.,2021-03-01T16:45:07Z,1
17,UgyrUoLIG3YxvGEAeAN4AaABAg,Rani,Pretty much everyone who’s problematic but bringing in the money for YT.,2021-03-01T12:14:08Z,5
18,UgyL_JLL2yRspgw-qmZ4AaABAg,Toni-Ann Stewart,😂😂😂,2021-03-08T09:58:34Z,0
19,Ugz7Dna5-FcdakdhV-l4AaABAg,Where’s The Treasure Chamber?,"I’ve seen comments like that but mostly people replying to those who are shocked that James- a man, would easily send pics w/o really knowing someone,, not defending him.",2021-03-04T06:17:40Z,1
20,UgwwADxKauWktWffAnZ4AaABAg,Toni-Ann Stewart,Lol his demon talking,2021-03-08T09:08:11Z,0
21,UgygNrDUrfYhoMaMLK94AaABAg,caio lucas,"To be fair the 5th movie slightly underperformed, it's ridiculous that Disney thinks they can just let go of him and continue with the franchise.",2021-04-21T15:25:59Z,2
22,UgygNrDUrfYhoMaMLK94AaABAg,Michele Thomas,Amber wasn’t hardly no angel,2021-03-18T22:13:42Z,3
23,UgygNrDUrfYhoMaMLK94AaABAg,Chansillia Whyms,I won't look at it if he's not in it,2021-03-15T19:23:57Z,8
24,UgygNrDUrfYhoMaMLK94AaABAg,Lovely Rich,Exactly That's just daf🤦,2021-03-03T17:12:46Z,8
25,UgygNrDUrfYhoMaMLK94AaABAg,AnnaElisavetta Vonnedozza,Firing him from that movie is like removing the image of Santa from Christmas. He makes that franchise 😒🤨,2021-03-02T13:56:57Z,30
26,UgwXJUuOaHex_zbv2pl4AaABAg,Lola Rew,Exactly.,2021-03-01T10:23:56Z,0
27,UgzdZdQwWwLcJSQSZwx4AaABAg,BeautifulQueona,Dang sorry that happened to you. God bless you and keep working!!,2021-03-02T23:20:14Z,4
