,parentId,authorDisplayName,replyComment,publishedAt,likeCount
0,Ugwdyfl-6h6b2pGb8B14AaABAg,Red Moon,Omg 😭😭 this comment,2021-10-27T23:48:36Z,0
1,Ugwg_dsflau3p960lV94AaABAg,Nightmeow on Elm Street,Ikr,2021-10-15T05:00:25Z,0
2,UgzKobZmJMLZJQ-88kV4AaABAg,Fahim Dwi Prabaswara,I heard issue that they wont recast mera,2021-10-15T12:58:50Z,0
3,UgxP4hOn9L2g-6UqIeh4AaABAg,Capt. Obvious,(Capt. Obvious’ voice) “I can confirm”. #FACTS 😉,2021-07-06T03:25:06Z,1
4,UgyOSnvjKJ4Nb1_hxGl4AaABAg,Nicolas Larose,@Wserthmar Warner is cringe.,2021-07-23T14:33:10Z,1
5,UgyOSnvjKJ4Nb1_hxGl4AaABAg,Wserthmar,Snyder is cringe,2021-07-23T14:25:44Z,0
6,UgzbEen727iuzoccesR4AaABAg,Marco Hidalgo,And she injured Jason Momoa's eye on set. That movie's gonna be cursed thanks to WB's idiotic decision on keeping her.,2021-11-01T20:29:26Z,1
7,UgzbEen727iuzoccesR4AaABAg,𝔁𝓮𝓫𝓮𝓵𝔀𝓸𝓵𝓯𝓲𝓮,Brie larson,2021-08-18T16:19:26Z,0
8,UgzbEen727iuzoccesR4AaABAg,Josh Lee,"@Unicorn is REAL! she doesn't deserve an acting career, especially considering that Johnny Depp has lost his most famous roles because of her and she's still being hired by WB for some reason",2021-08-02T00:41:58Z,1
9,UgzbEen727iuzoccesR4AaABAg,𝔁𝓮𝓫𝓮𝓵𝔀𝓸𝓵𝓯𝓲𝓮,Daenerys,2021-06-06T16:01:49Z,0
10,UgzbEen727iuzoccesR4AaABAg,Nintendo codes Free,@Unicorn is REAL! we don't want to see a serial confessed abuser on screen it's high time she pays for her crimes on all her victims,2021-06-03T21:49:42Z,1
11,UgwGc--80ogOVLv-Uxt4AaABAg,Alex320,"Blake Lively, Emilia Clarke or Teresa Palmer",2021-04-26T04:41:42Z,2
12,UgyjjsQakBda3Woq_4h4AaABAg,Josh Lee,@Tay Lor she literally cut a chunk of his finger off. She's a monster who played the victim to cover her tracks,2021-08-02T00:43:37Z,0
13,UgyjjsQakBda3Woq_4h4AaABAg,Tay Lor,@Nintendo codes Free  there is an audio of him admitting he buttheaded her but you men apologists pretend that doesn’t exist,2021-06-09T13:39:43Z,0
14,UgyjjsQakBda3Woq_4h4AaABAg,𝔁𝓮𝓫𝓮𝓵𝔀𝓸𝓵𝓯𝓲𝓮,Sjw,2021-06-06T16:02:16Z,0
15,UgyjjsQakBda3Woq_4h4AaABAg,𝔁𝓮𝓫𝓮𝓵𝔀𝓸𝓵𝓯𝓲𝓮,Johnny,2021-05-28T00:52:18Z,0
16,UgyjjsQakBda3Woq_4h4AaABAg,Nintendo codes Free,"Another ignorant troll
Doesn’t remove the fact that there’s multiple tapes of amber admitting to starting violence 
Get help you love an abuser",2021-05-13T21:26:02Z,0
17,Ugx4EfPzS8u8d61F1lZ4AaABAg,𝔁𝓮𝓫𝓮𝓵𝔀𝓸𝓵𝓯𝓲𝓮,Yea,2021-05-28T00:52:33Z,0
18,Ugx3PnIG27HhhKyVGhl4AaABAg,Vinicios Willian,Cuida tu vida,2021-04-09T01:01:40Z,0
19,UgwHUWymvbN7m70uNv94AaABAg,Marco Hidalgo,She actually injured his eye on the set of Aquaman 2.,2021-11-01T20:36:27Z,0
20,Ugy1dGo-mufFx3MjHwB4AaABAg,The 5th Wave,@Nintendo codes Free She can't act in general.,2021-04-14T09:09:18Z,1
21,Ugy1dGo-mufFx3MjHwB4AaABAg,Nintendo codes Free,She can't even kill off a proper english accent,2021-04-14T00:51:12Z,1
22,Ugw3bN6AwxQW_nPcvRN4AaABAg,𝔁𝓮𝓫𝓮𝓵𝔀𝓸𝓵𝓯𝓲𝓮,No,2021-05-28T00:52:51Z,0
23,Ugw3bN6AwxQW_nPcvRN4AaABAg,Nintendo codes Free,"Where's your outrage as a woman she abused and framed an innocent man and stole her personal assistant's rape story and made it her own 
Never donated the money to terminally ill children 
Research the case 
Don't praise the abuser and liar here",2021-04-14T00:53:52Z,2
24,Ugy2LfugLn-sLLPN8U14AaABAg,Rock Candy,"I'll include these blog qotes from 2011 when Amber was on the set of Drive Angry before she was dating Johnny. It's by Todd Farmer a writer/actor - it seems legit and he even provides a picture. After reading the blog my take away is she beat the crap out of pretty much everybody.
*BLOG QUOTE* - Most of this is likely due to the fact that *she beat the crap out of me . She pulled her punches with Christa, but she did not cut the boys any slack.* I snapped a picture at the end of the day. I should have taken a picture the next morning when *the bruise had blossomed the size of grapefruit.* (he provides selfie of red marks on chest)
*BLOG QUOTE* - I remember *Billy Burke* joking that he thought shooting a fight scene with the lovely Amber Heard would be more fun and less *painful. She beat the crap out of all of us.*
*BLOG QUOTE* - *And she beat the crap out of me.* By the way. There are men and more than a few ladies who would pay top dollar *to be beat up by Amber Heard. Oh. And she spit on me. Over and over and over.* And you KNOW there are folks who’d pay for that.
*BLOG QUOTE* - *We have Amber Heard punching, spitting, bitting and jumping.*",2021-05-16T10:54:20Z,1
25,Ugyqi-hCIujIzjQsw-N4AaABAg,Nintendo codes Free,"@ACUARIO 81 Ella es una actriz terrible, ni siquiera puede actuar tan bien, ni siquiera puede representar sus mentiras directamente a la mierda por elogiar a un abusadora",2021-04-14T00:56:16Z,0
26,Ugyqi-hCIujIzjQsw-N4AaABAg,Vinicios Willian,@ACUARIO 81 si jajajajj invejosos,2021-04-09T01:02:30Z,2
27,Ugyqi-hCIujIzjQsw-N4AaABAg,ACUARIO 81,pobretona criticando una actriz adinerada jjjjjjjjjjjjj,2021-04-01T04:31:22Z,1
28,UgxCkUdnPWABSBr8qFZ4AaABAg,Cats Cats Cats!,They dont care about the surface world,2021-04-03T11:32:35Z,0
29,Ugzhiyprcz19tj7xHk14AaABAg,𝔁𝓮𝓫𝓮𝓵𝔀𝓸𝓵𝓯𝓲𝓮,Ok,2021-07-16T00:35:35Z,0
30,UgxMVdn2OZ-v14Ct-Ll4AaABAg,Hulita Folau,Same,2021-03-28T16:11:42Z,1
31,UgzjXvq1cc4oISsLqdx4AaABAg,Vinicios Willian,"@Nintendo codes Free Cállate si estás demasiado mareado, ella paga por ser una buena actriz no una buena persona , no confundas el papel de mera con Amber",2021-04-14T01:09:37Z,1
32,UgzjXvq1cc4oISsLqdx4AaABAg,Nintendo codes Free,@Vinicios Willian Jaja callete tú menso no sabes nada del caso deja de defender a la abusadora,2021-04-14T00:57:30Z,0
33,UgzjXvq1cc4oISsLqdx4AaABAg,Vinicios Willian,Cale se tonta,2021-04-09T01:03:00Z,1
34,Ugw4reeMpqUs8B7nd6N4AaABAg,Nintendo codes Free,"Nah, she's a disgusting piece of shit",2021-04-14T00:58:43Z,0
35,UgwT614oVCyPogkQ7bZ4AaABAg,𝔁𝓮𝓫𝓮𝓵𝔀𝓸𝓵𝓯𝓲𝓮,Brie is better,2021-07-16T00:38:43Z,1
36,UgwT614oVCyPogkQ7bZ4AaABAg,TheMinotaur 80,"@Nintendo codes Free #JohnnyDeppBeatsWomen
#JohnnyDeppIsADrugAddict",2021-04-15T17:17:21Z,0
37,UgwT614oVCyPogkQ7bZ4AaABAg,Nintendo codes Free,"#Amberheardisanabuser
#cancelamberheard",2021-04-14T00:59:10Z,2
38,Ugw1SlkwyPCYglPHD7h4AaABAg,Ăleatória,It's from Justice league,2021-03-21T23:20:42Z,3
39,Ugzct3vu67nz61rmNYJ4AaABAg,𝔁𝓮𝓫𝓮𝓵𝔀𝓸𝓵𝓯𝓲𝓮,Blood blod,2021-07-16T00:38:13Z,0
40,Ugzct3vu67nz61rmNYJ4AaABAg,Alex320,They should've kept the orange from Snyder cut. It suits her better,2021-04-26T04:47:38Z,0
41,Ugzct3vu67nz61rmNYJ4AaABAg,Nintendo codes Free,It's a party city wig,2021-04-14T00:59:39Z,0
42,UgxeVnZxZWZMR6gNehB4AaABAg,Just some random Asian,@Folklore's paraniana she even pooped on his bed,2021-10-31T06:44:52Z,3
43,UgxeVnZxZWZMR6gNehB4AaABAg,Natie,"@Folklore's paraniana she manipulate & abuse Johnny Depp, destroy his career and basically she fuck him up. I feel sorry for him",2021-09-15T12:07:57Z,5
44,UgxeVnZxZWZMR6gNehB4AaABAg,Folklore's paraniana,@Moriarty wow,2021-09-05T04:03:45Z,0
45,UgxeVnZxZWZMR6gNehB4AaABAg,Moriarty,@Folklore's paraniana something about she beat up johnny depp’s cat or something.,2021-09-05T00:13:20Z,0
46,UgxeVnZxZWZMR6gNehB4AaABAg,Folklore's paraniana,Wait what she do-,2021-08-07T01:46:32Z,1
47,Ugw5hiUIXYcVdz5iJ7B4AaABAg,Rafael Navarro,@Nintendo codes Free u guys have issues,2021-04-14T01:04:12Z,0
48,Ugw5hiUIXYcVdz5iJ7B4AaABAg,Nintendo codes Free,"We will never forget
We will never let go until justice is done for johnny and turd will be in jail and fired from everything",2021-04-14T01:00:24Z,0
49,UgwsiIPFdv-OoH-j0-V4AaABAg,S.L.,Lol,2021-03-22T12:26:44Z,0
50,UgyypnG8trRnZlfvc-N4AaABAg,Ken Kaneki,@𝔁𝓮𝓫𝓮𝓵𝔀𝓸𝓵𝓯𝓲𝓮 yeah you don't have to say that you're ugly because I already know.,2021-07-16T01:27:42Z,0
51,UgyypnG8trRnZlfvc-N4AaABAg,𝔁𝓮𝓫𝓮𝓵𝔀𝓸𝓵𝓯𝓲𝓮,Ugly,2021-07-16T00:32:55Z,0
52,UgxLGJqsK8IA1qZdbSZ4AaABAg,Mateo Mateo,@Jimbo Swamps I know its just rumors but when rumors come out that an actor is no longer apart of a big project its USUALLY true.,2021-02-27T00:16:33Z,1
53,UgxLGJqsK8IA1qZdbSZ4AaABAg,Jimbo Swamps,"@Mateo Mateo lmao no. It’s only speculation/ rumors. Maybe it’ll happen but it’s not confirmed just yet. 😂 
That shit was funny tho.",2021-02-26T23:50:39Z,2
54,UgxLGJqsK8IA1qZdbSZ4AaABAg,Mateo Mateo,Yeah no this bitch was FIRED,2021-02-26T23:36:14Z,1
55,UgxLGJqsK8IA1qZdbSZ4AaABAg,Teemo6544,No she’s not lmao.,2021-02-26T22:30:09Z,4
56,UgxLGJqsK8IA1qZdbSZ4AaABAg,Mateo Mateo,She was fired actually,2021-02-25T07:58:16Z,1
57,UgxR_DysvWKXgu0JF6p4AaABAg,Hannah Rose Jackson,"I'm not myself. There's barely any acting in any of these clips, it's all special effects.",2021-06-19T14:14:43Z,0
58,Ugxz9tN422lcnI4LZ-F4AaABAg,Teemo6544,"@Ethan Solorzano 
I believe you are talking about sirens, not mermaids. Sirens would lure sailors to their deaths with their voices much like amber luring Johnny to his downfall with her lies, manipulation, abuse and narcissism",2021-02-26T22:33:14Z,1
59,Ugxz9tN422lcnI4LZ-F4AaABAg,eagletmars,@Ethan Solorzano don't bring it up if you don't know it enough to talk about it,2021-02-16T08:25:22Z,0
60,Ugxz9tN422lcnI4LZ-F4AaABAg,Ethan Solorzano,google,2021-02-16T08:23:20Z,0
61,Ugxz9tN422lcnI4LZ-F4AaABAg,eagletmars,Tell us what the real mythology is then,2021-02-16T07:58:54Z,1
62,UgxdypB-jp1CP3sJjH14AaABAg,Mateo Mateo,"@Alex320 Literally all of the comments that talk about her being an abuser is filled with ""FUCK YOU BITCH"" and all the youtubers have female names as their tags. 

Its just toxic feminist being mad",2021-02-25T07:59:09Z,1
63,UgxdypB-jp1CP3sJjH14AaABAg,Alex320,"@Carla Cristina Lmao what? Are you an Amber supporter or something? If you are then I really don't care, I see you commenting on everyone's comments saying the same shit. Get a life",2021-02-15T06:32:18Z,4
64,UgxdypB-jp1CP3sJjH14AaABAg,Carla Cristina,Fuck you loser.,2021-02-15T05:46:40Z,0
65,Ugx2vVwv759V7JkfURx4AaABAg,Pearl Girl,La Mer means the Sea in French 🧜‍♀️🌊,2021-05-15T04:34:13Z,0
66,UgxCXyzof2UtvuzRVyh4AaABAg,Carla Cristina,"1 people having fun.
2 pathetic losers.",2021-02-15T05:50:20Z,2
67,UgzmeKjZAYO9Xc1zKKh4AaABAg,LEVI 1038,"@Carla Cristina bro I saw you like multiple times, what is wrong with You?",2021-09-19T07:40:55Z,1
68,UgzmeKjZAYO9Xc1zKKh4AaABAg,𝔁𝓮𝓫𝓮𝓵𝔀𝓸𝓵𝓯𝓲𝓮,Jack,2021-05-28T00:04:14Z,0
69,UgzmeKjZAYO9Xc1zKKh4AaABAg,Samantha Nichole,...,2021-04-11T07:42:12Z,1
70,UgzmeKjZAYO9Xc1zKKh4AaABAg,Emma Barros,losers.,2021-04-05T16:05:06Z,1
71,UgzmeKjZAYO9Xc1zKKh4AaABAg,Carla Cristina,losers.,2021-02-15T05:50:57Z,1
72,Ugx08EF-s3xy4coYlZh4AaABAg,Carla Cristina,Not.,2021-02-15T05:51:28Z,0
73,UgyfCt2RH7rozZaBhR14AaABAg,Carla Cristina,You are a bitch.,2021-02-15T05:51:58Z,0
74,UgyrI6H6qzGBswrOyfR4AaABAg,Bailey Davis,And Hydrokinetic Constructs,2021-05-08T21:48:21Z,1
75,UgyrI6H6qzGBswrOyfR4AaABAg,Carla Cristina,Yes.,2021-02-15T05:52:11Z,1
76,Ugz_Sn3tr0jLR1MHVVp4AaABAg,Tay Lor,We don’t care,2021-04-19T13:15:05Z,0
77,Ugz_Sn3tr0jLR1MHVVp4AaABAg,Emma Barros,ALLLLLLLLLLRIIIIIIGGGGGGGHHHHHHTTTTT,2021-04-06T15:01:13Z,0
78,Ugz_Sn3tr0jLR1MHVVp4AaABAg,Carla Cristina,😴😴😴😴😴😴💤💤💤,2021-02-15T05:53:38Z,0
79,UgyRobMniy-YFV3ad_B4AaABAg,Jimbo Swamps,Right?!!!! Damn!,2021-02-23T11:15:26Z,1
80,UgyRobMniy-YFV3ad_B4AaABAg,Captain Psycho,"She could’ve taken on Steppenwolf by herself! 

Maybe not so much on land!",2021-01-15T01:01:04Z,1
81,UgycPbPQWWuudIPf_FB4AaABAg,Captain Psycho,@Carla Cristina oh!,2021-02-16T18:10:15Z,1
82,UgycPbPQWWuudIPf_FB4AaABAg,Carla Cristina,@Captain Psycho this guy is a loser.,2021-02-15T05:54:03Z,1
83,UgycPbPQWWuudIPf_FB4AaABAg,Captain Psycho,K?,2021-01-15T01:01:18Z,1
84,UgyppKz8OVG04ZL3Azp4AaABAg,Carla Cristina,Usteds no son nada.,2021-02-15T05:54:31Z,0
85,Ugxhj4wyYBp483MDk_t4AaABAg,Carla Cristina,@Roberto Ruiz no.,2021-02-15T05:54:59Z,0
86,Ugxhj4wyYBp483MDk_t4AaABAg,Roberto Ruiz,It’s actually happening. She got replaced,2020-12-29T07:59:10Z,0
87,Ugxhj4wyYBp483MDk_t4AaABAg,WhaleWolf,No,2020-12-28T13:31:36Z,0
88,UgwUYrI7F2OlXyPCzWx4AaABAg,WhaleWolf,She doesn't but she did it well,2020-12-28T13:31:51Z,2
89,UgwUYrI7F2OlXyPCzWx4AaABAg,Jahdiel Medina,"I completely agree, she doesn't.",2020-12-20T18:40:34Z,2
90,UgyFr-q1KbxT6x3vfap4AaABAg,Carla Cristina,All mera scenes.,2021-02-15T05:55:44Z,0
91,UgwQMIPmcEObh2s228J4AaABAg,𝔁𝓮𝓫𝓮𝓵𝔀𝓸𝓵𝓯𝓲𝓮,Or swann,2021-07-16T00:34:57Z,0
92,UgwQMIPmcEObh2s228J4AaABAg,Gabriela Garza,😂😂😂,2021-03-22T22:30:20Z,1
93,UgxDN_2MsZgvEkBS-m54AaABAg,Carla Cristina,😴😴😴😴,2021-02-15T05:56:10Z,0
94,UgwrfoRFd8vxNOJYSoV4AaABAg,ielya tehrani,Yes because they forgive Amber Heard I even forgive her,2021-11-13T17:20:26Z,0
95,UgwrfoRFd8vxNOJYSoV4AaABAg,ielya tehrani,"Even if Pirates of the Caribbean is useless without Johnny Depp Margot Robbie will make the series useful
Amber Heard maybe wasn't a victim for the worstality she has done",2021-08-10T21:08:23Z,0
96,Ugyx_HUGPBvcwYWZCQF4AaABAg,Ligma Dodo,@Emma Barros hay is for horses,2021-04-06T16:23:51Z,1
97,Ugyx_HUGPBvcwYWZCQF4AaABAg,Emma Barros,Hey!,2021-04-06T14:55:03Z,1
98,UgypyreklV9-DoR4gWd4AaABAg,LostChances,Boy u bout to get hate,2020-11-18T15:06:29Z,0
99,UgypyreklV9-DoR4gWd4AaABAg,Joker,She cut off half of his finger.....,2020-11-18T09:28:38Z,3
100,UgzvkAd1mdxw7wp3knh4AaABAg,Mikhael,"@Cleo Mermaid yeah, but they're talking about the PERSON, not the one she ACTED.",2021-03-30T14:34:42Z,0
101,UgzvkAd1mdxw7wp3knh4AaABAg,Laura Huynh,"@Cleo Mermaid 

Good.",2021-03-27T16:47:33Z,1
102,UgzvkAd1mdxw7wp3knh4AaABAg,Cleo Mermaid,@Laura Huynh I don't care about the actor I care about mera,2021-03-27T13:34:17Z,2
103,UgzvkAd1mdxw7wp3knh4AaABAg,Laura Huynh,"@Cleo Mermaid 

I was talking about the actress being a terrible person. The character Mera is a cool character, but Amber Heard is an abuser.",2021-03-27T03:28:33Z,2
104,UgzvkAd1mdxw7wp3knh4AaABAg,Cleo Mermaid,She is not terrible she is perfect stop acting like that,2021-03-27T03:20:13Z,0
105,Ugw2ASrE9ovMp3VLeu94AaABAg,Vyman Cross,@ur dad exactly,2020-11-16T17:36:48Z,0
106,Ugw2ASrE9ovMp3VLeu94AaABAg,ur dad,not the victim blaming again lmao i’m so down with u people,2020-11-15T16:32:45Z,0
107,UgynL_JIfT-iiQaVi5h4AaABAg,ielya tehrani,Do you forgive Amber Heard,2021-11-13T17:20:07Z,0
108,UgynL_JIfT-iiQaVi5h4AaABAg,ielya tehrani,Was Amber Heard even born by a human being ?,2021-10-17T17:09:40Z,2
109,UgzzuC1d8VwSDmcc_Pp4AaABAg,Jimbo Swamps,You came to this video to say that? Lmfao,2021-02-23T11:14:14Z,0
110,UgysKMOoG4arhHFofph4AaABAg,𝔁𝓮𝓫𝓮𝓵𝔀𝓸𝓵𝓯𝓲𝓮,No its jd blood,2021-07-16T00:33:46Z,0
111,Ugzk-H-9WQ2C8qhsWh14AaABAg,𝔁𝓮𝓫𝓮𝓵𝔀𝓸𝓵𝓯𝓲𝓮,ALERT,2021-07-16T00:36:16Z,0
112,Ugzk-H-9WQ2C8qhsWh14AaABAg,𝔁𝓮𝓫𝓮𝓵𝔀𝓸𝓵𝓯𝓲𝓮,WOKE SJW,2021-07-16T00:36:09Z,0
113,Ugzk-H-9WQ2C8qhsWh14AaABAg,Jimbo Swamps,I’d watch the hell out of it!!! 👍🏻,2021-02-23T11:16:36Z,1
114,UgxgisImba8Z2X7O2Ud4AaABAg,𝔁𝓮𝓫𝓮𝓵𝔀𝓸𝓵𝓯𝓲𝓮,She is liberal,2021-07-16T00:29:35Z,0
115,UgxgisImba8Z2X7O2Ud4AaABAg,Austin Bate,That’s what happens when someone steps on my new thousand dollar yeezys,2020-12-19T10:18:51Z,0
116,Ugx30-w-rpSKUp5r5i94AaABAg,Christian Jade Carlon,That is also my thoughts 😄😄,2021-11-18T14:09:55Z,0
117,Ugx30-w-rpSKUp5r5i94AaABAg,Colin Francois,People got to stot complaining about Amber heard she’s hot and who gives a fuck the court ruled in her favor so technically you should be mad at depp,2021-10-21T08:40:45Z,0
118,Ugx30-w-rpSKUp5r5i94AaABAg,Ihaveproblems It'strue,"I always get confused when people say Amber is nothing like her character, Mera became the Red Lantern for a reason. She’s hella emotional but learned how to master her powers into her abilities. I suppose the same can eventually be said for Amber in some years. I believe people can change but they just need to take the right step to change.",2021-04-09T17:57:07Z,10
119,Ugyk-I5YOin-hQ8djjd4AaABAg,KreidePrinz ye,I bet Emilia Clarke is better as Mera,2021-05-21T08:47:20Z,1
120,Ugyk-I5YOin-hQ8djjd4AaABAg,Rock Candy,@Stephen Glynn recent lapd bodycam footage has confirmed she framed him and he is innocent.  she has fbi and lapd looking into it right now.,2021-05-13T22:26:37Z,1
121,Ugyk-I5YOin-hQ8djjd4AaABAg,Bailey Davis,Mera has Hydrokinetic Constructs,2021-05-08T21:45:46Z,1
122,Ugyk-I5YOin-hQ8djjd4AaABAg,blackheart456,"@Stephen Glynn they do because of the cops cameras there was no shit thrown she herself had no marks on her person she was sitting on the couch just watching TV johnny depp was not even there he left.

Those lies she and her friends told are nothing but lies and they will suffer for it her career is about to crash and one of her friends is looking to deal.",2021-05-06T04:20:21Z,3
123,Ugyk-I5YOin-hQ8djjd4AaABAg,Stephen Glynn,@blackheart456 no they don't. According to the court she was beaten.,2021-05-06T03:43:55Z,1
124,UgwvzuiczpP-xabC05R4AaABAg,Genos,The league members had their plot armor until apokalips so deal with it,2020-08-15T04:48:14Z,0
125,UgzzpRpy_mUvJeVeLj54AaABAg,Hasan Alaynati,You really support amber heard after she abused Johnny,2020-12-29T09:53:52Z,0
126,UgzYggxfvGGLxxmnGbx4AaABAg,Bo Shumok,"Hot looking girls are a dime a dozen. Hot both inside and out, not so common.",2020-07-24T04:57:52Z,1
127,UgzoZ-DTToft0fNQj2V4AaABAg,Lucien Zera Alvarez,That’s gonna be really fun to watch.,2021-09-17T11:56:55Z,0
