,parentId,authorDisplayName,replyComment,publishedAt,likeCount
0,UgyYSHVNq0ZOFQE77bl4AaABAg,R. G.,"@Smita I am a girl too, 😊, it is very strange to me to see those ""celebs"" who would've destroyed a man who has tone of evidences against him, like they will joke about him, mock him insult him, but would keep their mouth shut about a woman who has everything against her and not just claims but videos, photos, audios, witnesses, even her own family. This case would've been closed within a month or so if he was actually guilty with the same evidences and the ""public"" would demand it but not this time! Double standards and lack of critical thinking and logic is insane there! Phony chip creatures! 🤦🏻‍♀️😤🤦🏻‍♀️🤦🏻‍♀️🤦🏻‍♀️😡",2021-04-19T17:34:59Z,1
1,UgyYSHVNq0ZOFQE77bl4AaABAg,Smita,I am a female and I agree where are those hollywood celebs who were so quick to condemn johnny depp and support Amber heard now? Where are they? After all this evidences and testimonies. We should go to their twitter/insta handle and spam it with #justiceforjohnnydepp,2021-04-19T12:22:06Z,1
2,UgwWvl47K13EM0-nXJl4AaABAg,A T,Umm everybody is supporting Johnny depp he might have lost but everyone knows that Johnny depp is inocent,2021-04-10T16:05:25Z,1
3,UgwWpMChGXBvIoaoPQp4AaABAg,Rock Candy,guess she gained a little weight....;),2021-04-11T03:24:42Z,1
4,UgwPO3MdYpmwXOuuxjR4AaABAg,Juicyjuice_overload,"Yeah, she’s a good digger lol",2021-04-10T14:59:40Z,1
5,UgzuRLY9ZDpftqBIcWR4AaABAg,Juicyjuice_overload,THANK YOU,2021-04-10T14:59:03Z,2
6,UgzoaHqQJpCgvTO-H4d4AaABAg,Johnny Depp,"A big thank to all my fans!what will my name and career be without all of your love and support?
Amidst my darkest days you all stood by me,I don't have all the time in the world to reply,but I do read all your heartwarming comments and truly appreciate all. it's because the of love and so I decided to put a smile on the face of my fans by going through my old posts on my official page and hitting up random fans,so I can get to relate with my fans better through discussion of depth and humour, listening to compliment and criticism on my career walk.
Kindly text me on Hangouts here is my email 
Johnnydepp3099@gmail.com
God bless you and to thank you once again for the love and support ❤️❤️❤️♥️",2021-04-08T19:17:14Z,1
7,UgxfuSgBWwNf6DXV-Zl4AaABAg,Johnny Depp,"A big thank to all my fans!what will my name and career be without all of your love and support?
Amidst my darkest days you all stood by me,I don't have all the time in the world to reply,but I do read all your heartwarming comments and truly appreciate all. it's because the of love and so I decided to put a smile on the face of my fans by going through my old posts on my official page and hitting up random fans,so I can get to relate with my fans better through discussion of depth and humour, listening to compliment and criticism on my career walk.
Kindly text me on Hangouts here is my email 
Johnnydepp3099@gmail.com
God bless you and to thank you once again for the love and support ❤️❤️❤️♥️♥️",2021-04-08T19:17:24Z,0
8,Ugx5dTx32Fjh5O47CBp4AaABAg,Sarah Wells,"I think she meant split lip, but it's just semantics, all her injuries are completely fictitious anyway, unlike Johnny, who has hundreds of pictures of injuries and almost lost a finger, and contracted MRSA three times. While she hid or withheld medication for the injury, and the subsequent infections. She's inhuman. #istandwithjohnnydepp #amberheardisaliar",2021-04-07T17:47:59Z,4
9,UgyaY4r9lcYKP1ytvrt4AaABAg,Juicyjuice_overload,YouTube would demonetize the video or take it down,2021-04-10T15:01:14Z,1
