,parentId,authorDisplayName,replyComment,publishedAt,likeCount
0,UgyUQraNsHDX98qDuJ54AaABAg,johnny depp,"Hello,my beautiful great fans,thanks for your love and support God bless you now and forever, I hope everything is fine you can write me in the hangout app with my email, thank you ❣️
johnnydepp61212@gmail.com",2021-08-07T08:17:27Z,0
1,Ugyiv9iJenI0wNm_A9l4AaABAg,johnny depp,"Hello,my beautiful great fans,thanks for your love and support God bless you now and forever, I hope everything is fine you can write me in the hangout app with my email, thank you ❣️
johnnydepp61212@gmail.com",2021-08-07T08:17:53Z,1
2,UgxZZ-iFxOXOC2qsMYF4AaABAg,Johnny Depp,"Thanks 👏so much for the comments and support you've showed me towards my career, I'm so grateful and happy thank you! you can leave me a text on my mail: johnnychrisdepp300@gmail.com and let me know more about you❤❤❤",2021-08-10T08:56:07Z,0
3,UgyioKWMD_aI0elOus14AaABAg,johnny depp,"Hello,my beautiful great fans,thanks for your love and support God bless you now and forever, I hope everything is fine you can write me in the hangout app with my email, thank you ❣️
johnnydepp61212@gmail.com",2021-08-07T08:19:48Z,0
4,UgxwCdKkutVkIK0_9vx4AaABAg,johnny depp,"Hello,my beautiful great fans,thanks for your love and support God bless you now and forever, I hope everything is fine you can write me in the hangout app with my email, thank you ❣️
johnnydepp61212@gmail.com",2021-08-07T08:19:57Z,0
5,UgwZeEttvgopw-cI32B4AaABAg,M M,No it's not LMAO,2021-10-13T22:47:14Z,0
6,UgwZeEttvgopw-cI32B4AaABAg,johnny depp,"Hello,my beautiful great fans,thanks for your love and support God bless you now and forever, I hope everything is fine you can write me in the hangout app with my email, thank you ❣️
johnnydepp61212@gmail.com",2021-08-07T08:20:16Z,0
7,Ugyn-2XTwetp05pwXKJ4AaABAg,johnny depp,"Hello,my beautiful great fans,thanks for your love and support God bless you now and forever, I hope everything is fine you can write me in the hangout app with my email, thank you ❣️
johnnydepp61212@gmail.com",2021-08-07T08:20:28Z,0
8,UgxWIz3jfTx7KOa34YR4AaABAg,johnny depp,"Hello,my beautiful great fans,thanks for your love and support God bless you now and forever, I hope everything is fine you can write me in the hangout app with my email, thank you ❣️
johnnydepp61212@gmail.com",2021-08-07T08:21:29Z,0
9,Ugy9W2rrWQxGos348-t4AaABAg,Johnny Depp,"Hello my beautiful great fan , thanks for your support and comments,  how are you doing, I know you are a bit nervous about replying your comments, feel free to message me at my Hangout  💖💖💖......
johnnydepp6578@gmail.com",2021-08-01T18:55:37Z,0
10,UgxykX5pNZlBlIgLm7h4AaABAg,Johnny Depp,"Hello my beautiful great fan , thanks for your support and comments,  how are you doing, I know you are a bit nervous about replying your comments, feel free to message me at my Hangout ......
johnnydepp6578@gmail.com",2021-08-01T18:48:49Z,0
11,UgxMZprIHOrFQh6Bp5J4AaABAg,Johnny Depp,"Hello my beautiful great fan , thanks for your support and comments,  how are you doing, I know you are a bit nervous about replying your comments, feel free to message me at my Hangout ......
johnnydepp6578@gmail.com",2021-08-01T18:49:13Z,0
12,UgxflXEbxDiNpRcRc_J4AaABAg,Johnny Depp,"Hello my beautiful great fan , thanks for your support and comments,  how are you doing, I know you are a bit nervous about replying your comments, feel free to message me at my Hangout ......
johnnydepp6578@gmail.com",2021-08-01T18:49:22Z,0
13,UgxRbw0yw6CJcTKXnIJ4AaABAg,Johnny Depp,"Hello my beautiful great fan , thanks for your support and comments,  how are you doing, I know you are a bit nervous about replying your comments, feel free to message me at my Hangout ......
johnnydepp6578@gmail.com",2021-08-01T18:49:37Z,0
14,UgyFvNA8EOGEAM0_cEN4AaABAg,Johnny Depp,"Hello my beautiful great fan , thanks for your support and comments,  how are you doing, I know you are a bit nervous about replying your comments, feel free to message me at my Hangout ......
johnnydepp6578@gmail.com",2021-08-01T18:49:52Z,0
15,UgyCjs0RDKHTWDqAToZ4AaABAg,Johnny Depp,"Hello my beautiful great fan , thanks for your support and comments,  how are you doing, I know you are a bit nervous about replying your comments, feel free to message me at my Hangout ......
johnnydepp6578@gmail.com",2021-08-01T18:50:16Z,0
16,UgweZ550TcY-gBqgq554AaABAg,Johnny Depp,"Hello my beautiful great fan , thanks for your support and comments,  how are you doing, I know you are a bit nervous about replying your comments, feel free to message me at my Hangout ......
johnnydepp6578@gmail.com",2021-08-01T18:50:28Z,0
17,UgxAr7vJ3ouaNRk6IRJ4AaABAg,Johnny Depp,"Hello my beautiful great fan , thanks for your support and comments,  how are you doing, I know you are a bit nervous about replying your comments, feel free to message me at my Hangout ......
johnnydepp6578@gmail.com",2021-08-01T18:51:07Z,0
18,UgybJF6Z-wAgWxY16yR4AaABAg,Johnny Depp,"Hello my beautiful great fan , thanks for your support and comments,  how are you doing, I know you are a bit nervous about replying your comments, feel free to message me at my Hangout ......❤️
johnnydepp6578@gmail.com",2021-08-01T18:54:45Z,0
